product_id,product_name,product_price,category,discount,store_id,store_name
3551,Cardguard,$8.26,Salud,42,551,Yacero
3552,Cookley,$18.62,Empresarial,24,552,Avamba
3553,Cardguard,$3.20,Salud,72,553,Jabberbean
3554,Flexidy,$55.11,Gubernamental,71,554,Ntag
3555,Regrant,$18.15,Deporte,64,555,Zooxo
3556,Sonsing,$7.22,Gubernamental,5,556,Aivee
3557,Ventosanzap,$84.14,Educacion,27,557,Livepath
3558,Temp,$25.14,Gubernamental,62,558,Divavu
3559,Alpha,$99.85,Turismo,26,559,Thoughtstorm
3560,Ronstring,$68.24,Salud,37,560,Realcube
3561,Cardguard,$45.63,Economia,34,561,Jabbertype
3562,Fix San,$9.13,Tecnologia,32,562,Ozu
3563,Latlux,$77.19,Deporte,9,563,Voomm
3564,Lotlux,$45.05,Empresarial,65,564,Yamia
3565,Vagram,$61.67,Salud,72,565,Flipopia
3566,Tresom,$76.18,Social,30,566,Jayo
3567,Flowdesk,$52.54,Deporte,28,567,Realfire
3568,Stronghold,$72.14,Social,6,568,Livetube
3569,Wrapsafe,$98.36,Deporte,45,569,Dabjam
3570,Zontrax,$31.10,Turismo,48,570,Roombo
3571,Stronghold,$85.59,Salud,24,571,Jayo
3572,Overhold,$54.93,Economia,6,572,Oodoo
3573,Quo Lux,$51.70,Economia,18,573,Buzzdog
3574,Ronstring,$62.08,Turismo,50,574,Yodoo
3575,Hatity,$41.27,Educacion,1,575,Devify
3576,Daltfresh,$62.77,Mecanica,57,576,Wordware
3577,Fintone,$44.89,Gubernamental,63,577,DabZ
3578,Wrapsafe,$8.14,Social,73,578,Fiveclub
3579,Bitchip,$33.97,Educacion,28,579,Gabspot
3580,Stronghold,$65.52,Deporte,2,580,Twitterbridge
3581,Viva,$18.20,Economia,70,581,Eimbee
3582,Prodder,$24.47,Tecnologia,21,582,Youspan
3583,Tin,$27.56,Empresarial,8,583,Tagcat
3584,Konklux,$34.25,Tecnologia,52,584,DabZ
3585,Zontrax,$3.12,Deporte,53,585,Wordware
3586,Zontrax,$66.48,Tecnologia,43,586,Jabberbean
3587,Regrant,$91.41,Mecanica,59,587,Quatz
3588,Regrant,$45.18,Tecnologia,8,588,Yakitri
3589,Stringtough,$63.83,Deporte,72,589,Topdrive
3590,Bytecard,$95.25,Economia,36,590,Youbridge
3591,Toughjoyfax,$84.63,Economia,34,591,Brainsphere
3592,Y-Solowarm,$45.31,Economia,9,592,Thoughtsphere
3593,Zoolab,$2.55,Salud,71,593,Youfeed
3594,Mat Lam Tam,$4.54,Gubernamental,27,594,Realcube
3595,Subin,$37.97,Mecanica,11,595,Livetube
3596,Zontrax,$25.29,Economia,60,596,Quimba
3597,Toughjoyfax,$3.55,Economia,55,597,Browsebug
3598,Pannier,$51.67,Empresarial,15,598,Gabvine
3599,Hatity,$69.76,Educacion,63,599,Latz
3600,Job,$62.99,Tecnologia,25,600,Skalith
3601,Prodder,$53.99,Deporte,36,601,Minyx
3602,Alpha,$98.77,Mecanica,62,602,Skipstorm
3603,Opela,$98.00,Deporte,19,603,Meezzy
3604,Duobam,$68.34,Economia,42,604,Twiyo
3605,Namfix,$35.21,Educacion,21,605,Jaloo
3606,Treeflex,$16.46,Turismo,65,606,Edgeblab
3607,Quo Lux,$19.22,Salud,9,607,Voonte
3608,Tres-Zap,$11.53,Gubernamental,69,608,Twitterworks
3609,Opela,$0.74,Deporte,64,609,Fiveclub
3610,Voltsillam,$41.91,Gubernamental,34,610,Quaxo
3611,Quo Lux,$81.28,Economia,58,611,Divanoodle
3612,Zoolab,$46.83,Tecnologia,65,612,Topicblab
3613,Biodex,$47.48,Economia,40,613,Centizu
3614,Tres-Zap,$72.83,Social,13,614,Brainbox
3615,Prodder,$76.69,Tecnologia,9,615,Tagpad
3616,Job,$32.26,Mecanica,25,616,Skinder
3617,Zaam-Dox,$97.61,Educacion,47,617,Jazzy
3618,Subin,$38.14,Deporte,62,618,Topiclounge
3619,Treeflex,$27.02,Mecanica,20,619,Skyble
3620,Vagram,$64.56,Tecnologia,58,620,Tagtune
3621,Aerified,$93.78,Educacion,37,621,Meeveo
3622,Bitwolf,$64.57,Gubernamental,14,622,Jayo
3623,Bitchip,$38.09,Salud,5,623,Thoughtbeat
3624,Bamity,$30.11,Educacion,72,624,Trupe
3625,Treeflex,$88.25,Economia,52,625,Oyope
3626,Sub-Ex,$95.22,Turismo,15,626,Zoomdog
3627,Toughjoyfax,$69.20,Social,51,627,Kazio
3628,Temp,$83.18,Social,75,628,Quatz
3629,Rank,$66.50,Turismo,15,629,Tazz
3630,Bitchip,$28.35,Educacion,70,630,Edgeify
3631,Ronstring,$65.62,Tecnologia,6,631,Brightbean
3632,Rank,$78.67,Mecanica,5,632,Topiclounge
3633,Subin,$19.28,Economia,23,633,Oodoo
3634,Subin,$71.93,Mecanica,62,634,Quimba
3635,Flexidy,$78.20,Mecanica,43,635,Gigaclub
3636,Stim,$76.60,Mecanica,69,636,Oyope
3637,Zaam-Dox,$15.63,Social,20,637,JumpXS
3638,Keylex,$15.74,Gubernamental,12,638,Livefish
3639,Bigtax,$27.21,Social,73,639,Twitterlist
3640,Bitchip,$2.38,Turismo,28,640,Rooxo
3641,Y-find,$37.61,Deporte,41,641,Realfire
3642,Sub-Ex,$72.23,Educacion,24,642,Innotype
3643,Bytecard,$93.46,Deporte,14,643,Twitterlist
3644,Domainer,$86.94,Tecnologia,4,644,Kayveo
3645,Aerified,$0.78,Turismo,49,645,Oyonder
3646,Sonsing,$32.49,Empresarial,29,646,Devcast
3647,Voltsillam,$36.93,Tecnologia,63,647,Dabtype
3648,Hatity,$92.67,Tecnologia,29,648,Einti
3649,Ventosanzap,$27.33,Salud,29,649,Brightbean
3650,Biodex,$35.78,Empresarial,53,650,Browsetype
3651,Fintone,$49.39,Tecnologia,70,651,Divavu
3652,Tres-Zap,$25.18,Turismo,3,652,Oloo
3653,Cookley,$84.51,Economia,49,653,Digitube
3654,Flowdesk,$97.86,Gubernamental,70,654,Jabbersphere
3655,Tampflex,$2.54,Educacion,42,655,Muxo
3656,Subin,$39.29,Social,24,656,Kwimbee
3657,Zontrax,$29.02,Empresarial,66,657,Kayveo
3658,Solarbreeze,$50.88,Social,21,658,Kare
3659,Ventosanzap,$55.90,Mecanica,50,659,Digitube
3660,Sonair,$38.20,Turismo,27,660,Divanoodle
3661,Voyatouch,$0.17,Economia,1,661,Avavee
3662,Zamit,$22.24,Deporte,8,662,Oyondu
3663,Y-find,$61.34,Gubernamental,31,663,Janyx
3664,Stim,$69.08,Economia,17,664,Browseblab
3665,Sonair,$79.53,Educacion,62,665,Plambee
3666,Fintone,$89.21,Educacion,30,666,Teklist
3667,Subin,$8.86,Empresarial,29,667,Devcast
3668,Cookley,$89.68,Social,56,668,Fatz
3669,Fixflex,$99.55,Salud,3,669,Jaxspan
3670,Zathin,$4.51,Mecanica,33,670,Aimbu
3671,Stim,$69.11,Gubernamental,61,671,Mycat
3672,Holdlamis,$35.92,Economia,2,672,Thoughtworks
3673,Sonsing,$23.55,Turismo,24,673,Tagchat
3674,Y-Solowarm,$69.53,Mecanica,9,674,Yodo
3675,Zathin,$13.61,Deporte,24,675,Blogpad
3676,Bamity,$40.61,Deporte,26,676,Eayo
3677,Bigtax,$16.76,Tecnologia,5,677,Rhyloo
3678,Cardify,$90.79,Turismo,35,678,Mita
3679,Namfix,$20.05,Empresarial,63,679,Feedbug
3680,Konklux,$8.65,Turismo,65,680,Blogtags
3681,Transcof,$51.32,Educacion,19,681,Demimbu
3682,Flowdesk,$77.16,Economia,23,682,Voonder
3683,Aerified,$97.52,Economia,59,683,Jabberbean
3684,Stringtough,$84.90,Tecnologia,66,684,Chatterpoint
3685,Subin,$59.41,Economia,27,685,Jaxworks
3686,Zoolab,$8.91,Gubernamental,55,686,Rooxo
3687,Veribet,$65.49,Educacion,2,687,Tagfeed
3688,Zontrax,$96.63,Gubernamental,19,688,Quire
3689,Fix San,$2.96,Salud,40,689,Oloo
3690,Daltfresh,$11.85,Deporte,25,690,Yata
3691,Bitwolf,$10.28,Turismo,64,691,Youspan
3692,Home Ing,$91.01,Mecanica,6,692,Ntag
3693,Ronstring,$42.04,Social,36,693,Agivu
3694,Prodder,$29.49,Mecanica,59,694,Kimia
3695,Voltsillam,$31.17,Social,11,695,Linktype
3696,Tres-Zap,$87.93,Economia,72,696,Kayveo
3697,Voltsillam,$40.87,Salud,61,697,Zoovu
3698,Alpha,$60.93,Tecnologia,63,698,Fadeo
3699,Zoolab,$43.72,Economia,66,699,Feedmix
3700,Sonsing,$58.67,Educacion,50,700,Midel
3701,Flexidy,$33.79,Deporte,21,701,Trudeo
3702,Vagram,$43.53,Educacion,47,702,Avamba
3703,Rank,$80.47,Economia,62,703,Dabshots
3704,Transcof,$70.93,Deporte,71,704,Dynazzy
3705,Span,$64.80,Salud,34,705,Gabtune
3706,Tampflex,$87.97,Economia,67,706,Feedfire
3707,Tresom,$72.42,Gubernamental,1,707,Minyx
3708,Cardify,$58.54,Empresarial,55,708,Trudoo
3709,Tin,$20.75,Gubernamental,42,709,Centimia
3710,Lotlux,$72.03,Educacion,52,710,Realfire
3711,Prodder,$78.67,Gubernamental,57,711,Vimbo
3712,Stim,$99.44,Educacion,16,712,Tambee
3713,Stronghold,$39.24,Deporte,75,713,Einti
3714,Bitchip,$50.08,Educacion,14,714,Twitterlist
3715,Mat Lam Tam,$84.44,Salud,33,715,Bluejam
3716,Cookley,$4.20,Turismo,46,716,Demimbu
3717,Solarbreeze,$68.48,Gubernamental,64,717,Eadel
3718,Aerified,$0.87,Turismo,43,718,Feedspan
3719,Voyatouch,$20.50,Economia,69,719,Yakitri
3720,Veribet,$83.11,Mecanica,45,720,Brightdog
3721,Greenlam,$28.78,Social,52,721,Fivebridge
3722,Opela,$60.29,Educacion,5,722,Jetwire
3723,Konklux,$12.52,Educacion,4,723,Jetwire
3724,Duobam,$29.77,Economia,44,724,Skilith
3725,Temp,$85.97,Empresarial,66,725,Demivee
3726,Lotstring,$9.05,Salud,54,726,Thoughtworks
3727,Y-find,$90.49,Empresarial,42,727,Digitube
3728,Veribet,$21.03,Mecanica,1,728,Meejo
3729,Opela,$33.39,Salud,40,729,Layo
3730,Prodder,$74.25,Social,70,730,Bluezoom
3731,Redhold,$41.53,Economia,15,731,Photobug
3732,Sonsing,$70.96,Educacion,39,732,Yakidoo
3733,Zamit,$35.84,Turismo,46,733,Jazzy
3734,Bigtax,$33.04,Salud,49,734,Plambee
3735,Aerified,$94.25,Empresarial,6,735,Browsezoom
3736,Toughjoyfax,$35.39,Gubernamental,67,736,Ooba
3737,Regrant,$85.62,Empresarial,67,737,Thoughtsphere
3738,Fintone,$9.54,Salud,13,738,Plambee
3739,Treeflex,$75.31,Mecanica,11,739,Mita
3740,Ventosanzap,$91.50,Turismo,8,740,Dynabox
3741,Cookley,$87.67,Educacion,12,741,Podcat
3742,Sonair,$38.43,Gubernamental,75,742,Buzzster
3743,Greenlam,$57.51,Economia,44,743,Zazio
3744,Stronghold,$69.22,Tecnologia,43,744,LiveZ
3745,Wrapsafe,$50.05,Deporte,67,745,Abatz
3746,Bamity,$7.36,Empresarial,11,746,Photobean
3747,Tresom,$68.40,Mecanica,37,747,Tagfeed
3748,Zathin,$3.64,Tecnologia,33,748,Dabtype
3749,Ronstring,$29.06,Salud,1,749,Buzzster
3750,Viva,$16.05,Economia,68,750,Twitterbridge
3751,It,$42.07,Tecnologia,12,751,Aibox
3752,Sonair,$9.21,Empresarial,14,752,Flashspan
3753,Tres-Zap,$66.54,Social,49,753,Trupe
3754,Stronghold,$18.74,Educacion,36,754,Avamm
3755,Gembucket,$18.58,Turismo,44,755,Mydeo
3756,Flowdesk,$81.50,Mecanica,4,756,Kayveo
3757,Bytecard,$21.98,Deporte,18,757,Meetz
3758,Wrapsafe,$86.07,Mecanica,64,758,Edgewire
3759,Stringtough,$75.61,Social,21,759,Leexo
3760,Voyatouch,$97.27,Economia,39,760,Viva
3761,Matsoft,$11.07,Turismo,59,761,Talane
3762,It,$60.64,Gubernamental,40,762,Realmix
3763,Prodder,$52.89,Mecanica,64,763,Demizz
3764,Quo Lux,$37.32,Turismo,18,764,Tagopia
3765,Latlux,$96.54,Economia,58,765,Mudo
3766,Tampflex,$84.81,Deporte,44,766,Talane
3767,Solarbreeze,$48.84,Gubernamental,11,767,Wikizz
3768,Bamity,$26.85,Social,49,768,Gigazoom
3769,Home Ing,$89.69,Salud,38,769,Bubblemix
3770,Transcof,$69.37,Empresarial,23,770,Jabbersphere
3771,Sub-Ex,$63.34,Empresarial,18,771,Bluejam
3772,Flexidy,$73.84,Educacion,59,772,Mycat
3773,Opela,$91.22,Mecanica,61,773,Voonder
3774,Kanlam,$53.79,Economia,7,774,Oyoyo
3775,Bitwolf,$78.43,Social,3,775,Jaxnation
3776,Prodder,$64.90,Mecanica,60,776,Kazu
3777,Flowdesk,$76.83,Salud,47,777,Wikibox
3778,Voltsillam,$96.26,Tecnologia,11,778,Wordware
3779,It,$64.35,Social,59,779,Ozu
3780,Fintone,$86.93,Salud,36,780,Tagfeed
3781,Asoka,$21.02,Salud,30,781,Riffpath
3782,Lotstring,$37.12,Social,74,782,Thoughtblab
3783,Aerified,$91.61,Economia,44,783,Yodo
3784,Trippledex,$40.77,Tecnologia,54,784,Youbridge
3785,Namfix,$45.36,Economia,71,785,Twitterworks
3786,Stringtough,$98.77,Mecanica,29,786,Jabberbean
3787,Overhold,$72.57,Salud,44,787,Buzzster
3788,Hatity,$42.67,Deporte,58,788,Riffpedia
3789,Veribet,$47.50,Educacion,60,789,Yodo
3790,Zoolab,$61.50,Gubernamental,25,790,Skinix
3791,Tin,$26.75,Empresarial,67,791,Thoughtstorm
3792,Bitwolf,$58.72,Educacion,56,792,Thoughtmix
3793,Prodder,$90.14,Salud,27,793,Oyoloo
3794,Zoolab,$2.30,Salud,6,794,Janyx
3795,Andalax,$28.61,Educacion,74,795,Linkbuzz
3796,Duobam,$70.83,Empresarial,47,796,Dablist
3797,Lotlux,$53.09,Turismo,45,797,Feedmix
3798,Bamity,$51.41,Empresarial,46,798,Yombu
3799,Tampflex,$55.66,Educacion,47,799,Photobug
3800,Bitwolf,$93.89,Social,6,800,Flipbug
3801,Rank,$55.10,Salud,20,801,Bubblemix
3802,Stronghold,$97.74,Economia,56,802,Ntags
3803,Treeflex,$31.28,Gubernamental,40,803,Quatz
3804,Y-find,$16.87,Tecnologia,72,804,Muxo
3805,Zamit,$60.84,Salud,57,805,Geba
3806,Treeflex,$19.22,Gubernamental,66,806,Meeveo
3807,Namfix,$22.61,Empresarial,41,807,Photospace
3808,Cardify,$19.47,Social,7,808,Yacero
3809,Veribet,$89.76,Educacion,48,809,Buzzdog
3810,Opela,$13.17,Educacion,17,810,Voonder
3811,Daltfresh,$3.44,Economia,38,811,Yambee
3812,Voyatouch,$6.45,Mecanica,53,812,Browsetype
3813,Tempsoft,$83.31,Turismo,43,813,Ainyx
3814,Toughjoyfax,$68.57,Deporte,26,814,Oyondu
3815,Konklux,$88.75,Salud,70,815,Skimia
3816,Duobam,$2.39,Turismo,25,816,Buzzshare
3817,Otcom,$55.19,Deporte,69,817,Voomm
3818,Cardguard,$16.32,Turismo,70,818,Blogpad
3819,Asoka,$84.52,Empresarial,36,819,Zoonoodle
3820,Pannier,$87.53,Salud,4,820,Yozio
3821,Zamit,$73.53,Turismo,53,821,Edgeify
3822,Vagram,$49.59,Mecanica,44,822,Viva
3823,Kanlam,$71.78,Salud,51,823,Skiptube
3824,Daltfresh,$17.63,Economia,21,824,Dynava
3825,Kanlam,$36.07,Social,60,825,Latz
3826,Pannier,$80.55,Educacion,3,826,Rhyzio
3827,Temp,$64.51,Deporte,70,827,Mymm
3828,Asoka,$51.96,Educacion,75,828,Camimbo
3829,Y-find,$14.95,Empresarial,39,829,Skinix
3830,Keylex,$42.33,Economia,70,830,Tazz
3831,Trippledex,$33.51,Gubernamental,57,831,Ooba
3832,Bigtax,$18.85,Social,1,832,Wordpedia
3833,Wrapsafe,$91.65,Mecanica,54,833,Meeveo
3834,Cookley,$79.78,Social,3,834,DabZ
3835,Rank,$26.21,Deporte,67,835,Quaxo
3836,Domainer,$65.20,Salud,41,836,Browsezoom
3837,Job,$17.81,Salud,16,837,Livefish
3838,Bitwolf,$47.05,Gubernamental,18,838,Photospace
3839,Pannier,$13.64,Economia,45,839,Edgetag
3840,Vagram,$25.13,Tecnologia,7,840,Vinte
3841,Konklux,$0.19,Deporte,54,841,Omba
3842,Flexidy,$84.92,Tecnologia,59,842,Livetube
3843,Y-Solowarm,$39.95,Deporte,75,843,Skinder
3844,Alphazap,$20.44,Tecnologia,67,844,Fiveclub
3845,Holdlamis,$96.87,Social,50,845,Thoughtworks
3846,Tres-Zap,$23.31,Economia,59,846,Quinu
3847,Tampflex,$51.10,Mecanica,33,847,Demimbu
3848,Bigtax,$92.94,Salud,64,848,Skipstorm
3849,Pannier,$7.67,Empresarial,7,849,Eire
3850,Sonsing,$69.54,Tecnologia,49,850,Buzzster
3851,Zamit,$21.80,Tecnologia,26,851,Meevee
3852,Quo Lux,$62.72,Deporte,35,852,Youbridge
3853,Aerified,$74.37,Social,5,853,Kamba
3854,Keylex,$6.46,Deporte,17,854,Livefish
3855,Treeflex,$37.74,Mecanica,75,855,Izio
3856,Veribet,$9.60,Mecanica,73,856,Photojam
3857,It,$0.63,Tecnologia,37,857,Thoughtmix
3858,Lotlux,$69.52,Empresarial,39,858,Buzzdog
3859,Biodex,$59.89,Turismo,3,859,Flipopia
3860,Overhold,$62.53,Gubernamental,69,860,Zoozzy
3861,Ventosanzap,$63.84,Gubernamental,15,861,Rhynyx
3862,Sub-Ex,$58.71,Gubernamental,60,862,Jabbercube
3863,Treeflex,$18.31,Economia,41,863,Yozio
3864,Lotstring,$5.98,Turismo,59,864,Pixope
3865,Matsoft,$87.04,Gubernamental,24,865,Bubblemix
3866,Bamity,$30.36,Deporte,41,866,Divavu
3867,Solarbreeze,$60.04,Social,37,867,Wikivu
3868,Ventosanzap,$28.87,Gubernamental,8,868,Avamba
3869,Subin,$66.28,Gubernamental,44,869,Plajo
3870,Tres-Zap,$82.50,Economia,64,870,Brainverse
3871,Lotlux,$6.61,Empresarial,36,871,Browsebug
3872,Trippledex,$63.65,Educacion,38,872,Yotz
3873,Cookley,$24.89,Economia,31,873,Camido
3874,It,$43.76,Empresarial,44,874,Voonte
3875,Fixflex,$68.54,Empresarial,38,875,Midel
3876,Daltfresh,$62.11,Tecnologia,62,876,Livetube
3877,Regrant,$59.32,Social,38,877,Eamia
3878,Bytecard,$10.58,Economia,43,878,Yodel
3879,Daltfresh,$19.43,Economia,55,879,Eadel
3880,Cardguard,$21.54,Empresarial,62,880,Meevee
3881,Voltsillam,$21.84,Tecnologia,68,881,Zoombox
3882,Lotstring,$27.69,Salud,74,882,Tagtune
3883,Keylex,$41.39,Economia,32,883,Livetube
3884,Tres-Zap,$28.81,Mecanica,29,884,Tagtune
3885,Kanlam,$11.24,Deporte,22,885,Wikido
3886,Overhold,$47.35,Tecnologia,22,886,Topicware
3887,Treeflex,$88.50,Gubernamental,56,887,Jaxnation
3888,Holdlamis,$71.79,Economia,10,888,Edgepulse
3889,It,$50.01,Mecanica,1,889,Oloo
3890,Hatity,$61.18,Social,74,890,Yodo
3891,Ventosanzap,$60.16,Empresarial,32,891,Gabvine
3892,Stringtough,$87.35,Social,40,892,Oyoyo
3893,Zontrax,$17.22,Social,15,893,Avamba
3894,Namfix,$89.05,Social,49,894,Jabbersphere
3895,Treeflex,$65.27,Educacion,61,895,Kamba
3896,Veribet,$15.80,Mecanica,6,896,Kazu
3897,Domainer,$6.62,Gubernamental,34,897,Trudeo
3898,Konklux,$52.00,Empresarial,68,898,Ntag
3899,Span,$56.57,Turismo,48,899,Devpoint
3900,Job,$25.86,Social,55,900,Realcube
3901,Pannier,$65.12,Tecnologia,42,901,Browseblab
3902,Zamit,$33.21,Tecnologia,25,902,Realcube
3903,Zaam-Dox,$58.44,Salud,73,903,Eare
3904,Redhold,$87.70,Deporte,57,904,Feedfish
3905,Temp,$51.77,Tecnologia,10,905,Buzzdog
3906,Tampflex,$22.28,Salud,45,906,Avamm
3907,Tin,$38.40,Deporte,69,907,Thoughtworks
3908,Alphazap,$16.68,Deporte,18,908,Jabbersphere
3909,Redhold,$36.02,Economia,2,909,Mudo
3910,Daltfresh,$32.01,Gubernamental,48,910,Avaveo
3911,Bitwolf,$49.32,Gubernamental,14,911,Eamia
3912,Zaam-Dox,$7.87,Empresarial,39,912,Tagchat
3913,Bigtax,$14.89,Turismo,58,913,Voonix
3914,Cardguard,$78.01,Social,6,914,Riffpath
3915,Veribet,$96.17,Turismo,55,915,Mynte
3916,Y-find,$88.92,Gubernamental,31,916,Eimbee
3917,Bamity,$27.36,Mecanica,73,917,Chatterbridge
3918,Alpha,$94.50,Empresarial,61,918,Fanoodle
3919,Domainer,$79.54,Salud,39,919,Browseblab
3920,Fintone,$77.16,Educacion,21,920,Skippad
3921,Job,$1.00,Economia,45,921,BlogXS
3922,Cardify,$78.01,Gubernamental,22,922,Nlounge
3923,Voltsillam,$75.35,Deporte,61,923,Photojam
3924,Y-Solowarm,$0.93,Deporte,49,924,Gabcube
3925,Gembucket,$46.72,Tecnologia,36,925,Devshare
3926,Stronghold,$80.00,Economia,66,926,Yodel
3927,Zamit,$1.85,Deporte,30,927,Dablist
3928,Ventosanzap,$87.39,Gubernamental,10,928,Quaxo
3929,Vagram,$58.29,Turismo,39,929,Mydo
3930,Namfix,$95.37,Turismo,51,930,Trilia
3931,Andalax,$34.50,Salud,4,931,Fiveclub
3932,Stronghold,$51.62,Empresarial,72,932,Oyoloo
3933,Cookley,$86.10,Salud,3,933,Jaloo
3934,Redhold,$16.31,Gubernamental,45,934,Zoovu
3935,Bytecard,$10.29,Economia,38,935,BlogXS
3936,Fix San,$17.88,Turismo,55,936,Meembee
3937,It,$57.64,Turismo,65,937,Jabbercube
3938,Holdlamis,$40.44,Mecanica,53,938,Skinder
3939,Bytecard,$97.37,Deporte,59,939,Npath
3940,Sonair,$77.51,Salud,39,940,Gabspot
3941,Stim,$15.17,Tecnologia,11,941,Kayveo
3942,Zontrax,$54.80,Salud,36,942,Shufflester
3943,Prodder,$88.33,Educacion,56,943,Yambee
3944,Stim,$25.23,Gubernamental,38,944,Bluezoom
3945,Solarbreeze,$72.46,Empresarial,12,945,Aibox
3946,Mat Lam Tam,$95.38,Empresarial,25,946,Meetz
3947,Zathin,$85.61,Educacion,40,947,Brainbox
3948,Sonsing,$65.78,Salud,44,948,Bluejam
3949,Job,$12.80,Educacion,45,949,Yakijo
3950,Y-find,$48.81,Deporte,46,950,Realmix
3951,Toughjoyfax,$47.37,Turismo,51,951,Edgepulse
3952,Y-find,$33.78,Mecanica,31,952,Voonix
3953,Sonsing,$60.00,Educacion,12,953,Jabberstorm
3954,Solarbreeze,$3.05,Educacion,62,954,Yabox
3955,Konklab,$92.38,Tecnologia,15,955,Tambee
3956,Kanlam,$48.27,Mecanica,25,956,Browsedrive
3957,Lotlux,$14.02,Deporte,40,957,Dynabox
3958,Bitwolf,$4.69,Empresarial,12,958,Jabberstorm
3959,Tampflex,$52.94,Educacion,44,959,Zoomdog
3960,Latlux,$57.35,Empresarial,3,960,Wordify
3961,Lotstring,$74.80,Turismo,43,961,Meedoo
3962,Greenlam,$14.69,Salud,19,962,Mita
3963,Vagram,$40.10,Economia,16,963,Podcat
3964,Overhold,$37.94,Gubernamental,59,964,Feedmix
3965,Sonair,$25.91,Tecnologia,46,965,Yabox
3966,Greenlam,$90.75,Deporte,3,966,Rooxo
3967,Hatity,$8.22,Mecanica,26,967,Jazzy
3968,Voltsillam,$99.05,Mecanica,7,968,Feednation
3969,Quo Lux,$39.20,Tecnologia,25,969,Npath
3970,Bamity,$14.35,Tecnologia,64,970,Voolia
3971,Tin,$43.00,Mecanica,70,971,Pixonyx
3972,Tin,$97.04,Turismo,12,972,Abata
3973,Voyatouch,$96.82,Economia,62,973,Feednation
3974,Trippledex,$61.14,Social,30,974,Tavu
3975,Viva,$66.14,Economia,4,975,Devshare
3976,Ventosanzap,$97.87,Empresarial,55,976,Avamm
3977,Hatity,$27.26,Mecanica,57,977,Browseblab
3978,Regrant,$53.52,Educacion,28,978,Lazz
3979,Home Ing,$98.83,Salud,4,979,Rhyloo
3980,Keylex,$4.43,Salud,50,980,Wikibox
3981,Trippledex,$99.23,Economia,31,981,Jayo
3982,Cardify,$3.27,Educacion,37,982,Jetwire
3983,Redhold,$21.27,Deporte,13,983,Zoomzone
3984,Kanlam,$77.38,Educacion,58,984,Voomm
3985,Pannier,$59.56,Tecnologia,56,985,Twinder
3986,Ventosanzap,$50.66,Social,23,986,Divape
3987,Voltsillam,$92.98,Salud,70,987,Reallinks
3988,Voyatouch,$85.05,Mecanica,42,988,Rhybox
3989,Biodex,$97.62,Tecnologia,41,989,Kimia
3990,Redhold,$15.81,Deporte,12,990,Wordware
3991,Pannier,$64.84,Economia,23,991,Quimba
3992,Zathin,$55.02,Turismo,13,992,Abata
3993,It,$70.48,Empresarial,13,993,Eazzy
3994,Ronstring,$24.56,Social,26,994,Dynava
3995,Job,$20.69,Social,67,995,Meezzy
3996,Vagram,$81.22,Deporte,23,996,Omba
3997,Lotstring,$23.80,Deporte,44,997,Shufflester
3998,Cardguard,$75.20,Economia,64,998,Rhybox
3999,Mat Lam Tam,$97.10,Economia,51,999,Flipopia
4000,Tin,$65.08,Mecanica,65,1000,Dabvine
4001,Konklab,$81.54,Deporte,17,1,Gabvine
4002,Tresom,$4.02,Turismo,45,2,Cogibox
4003,Opela,$30.19,Tecnologia,3,3,Agimba
4004,Konklab,$56.18,Salud,58,4,Demizz
4005,Zamit,$84.03,Empresarial,56,5,Gigaclub
4006,Tin,$74.27,Empresarial,26,6,Vipe
4007,Fix San,$81.64,Deporte,14,7,Edgewire
4008,Redhold,$73.67,Gubernamental,48,8,Gigazoom
4009,Fixflex,$97.56,Economia,40,9,Voolith
4010,Wrapsafe,$37.73,Salud,55,10,Tagopia
4011,Konklux,$21.90,Deporte,18,11,Zoomlounge
4012,Stringtough,$40.29,Deporte,71,12,Tazzy
4013,Y-Solowarm,$40.62,Empresarial,20,13,Kimia
4014,Latlux,$34.99,Educacion,11,14,Kazio
4015,Cardify,$95.13,Salud,50,15,Yamia
4016,Trippledex,$52.85,Turismo,43,16,Fliptune
4017,Gembucket,$18.54,Social,2,17,Wikizz
4018,Domainer,$77.47,Tecnologia,16,18,Divape
4019,Rank,$37.85,Empresarial,20,19,Trilith
4020,Fixflex,$16.00,Salud,62,20,Yambee
4021,Flowdesk,$42.26,Deporte,57,21,Tazzy
4022,Biodex,$65.85,Turismo,66,22,Topicstorm
4023,Latlux,$78.83,Social,38,23,Skyble
4024,Sonsing,$45.10,Deporte,67,24,Realfire
4025,Tresom,$90.11,Empresarial,44,25,Babbleblab
4026,Span,$94.61,Educacion,32,26,Tagfeed
4027,Pannier,$63.00,Empresarial,39,27,Ailane
4028,Mat Lam Tam,$72.59,Economia,53,28,Zoombox
4029,Flexidy,$13.28,Economia,53,29,Innotype
4030,Keylex,$67.43,Economia,64,30,Brightbean
4031,Keylex,$69.04,Empresarial,7,31,Photofeed
4032,Voyatouch,$82.22,Salud,58,32,Tazz
4033,Bamity,$68.12,Gubernamental,3,33,Browsecat
4034,Daltfresh,$75.23,Economia,3,34,Meedoo
4035,Mat Lam Tam,$38.88,Social,31,35,Katz
4036,Fixflex,$3.96,Gubernamental,35,36,Innotype
4037,Andalax,$66.63,Salud,54,37,Jabbersphere
4038,Stronghold,$16.98,Social,62,38,Edgetag
4039,Lotstring,$54.87,Tecnologia,41,39,Brainbox
